image_path,original_class,focusdrive_class,class_name,image_name
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_91835.jpg,c1,1,Distracted,img_91835.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_89931.jpg,c2,1,Distracted,img_89931.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_45664.jpg,c1,1,Distracted,img_45664.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_74489.jpg,c9,1,Distracted,img_74489.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_30118.jpg,c3,1,Distracted,img_30118.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_46441.jpg,c0,0,Attentive,img_46441.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_33835.jpg,c4,1,Distracted,img_33835.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_64891.jpg,c3,1,Distracted,img_64891.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_78692.jpg,c9,1,Distracted,img_78692.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_101505.jpg,c7,1,Distracted,img_101505.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_46690.jpg,c5,1,Distracted,img_46690.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_38346.jpg,c9,1,Distracted,img_38346.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_3931.jpg,c2,1,Distracted,img_3931.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_57988.jpg,c6,1,Distracted,img_57988.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_48228.jpg,c2,1,Distracted,img_48228.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_40889.jpg,c4,1,Distracted,img_40889.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_82292.jpg,c1,1,Distracted,img_82292.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_79723.jpg,c6,1,Distracted,img_79723.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_41188.jpg,c4,1,Distracted,img_41188.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_13386.jpg,c5,1,Distracted,img_13386.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_74317.jpg,c0,0,Attentive,img_74317.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_67090.jpg,c0,0,Attentive,img_67090.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_39490.jpg,c6,1,Distracted,img_39490.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_80127.jpg,c4,1,Distracted,img_80127.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_54456.jpg,c4,1,Distracted,img_54456.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_57149.jpg,c2,1,Distracted,img_57149.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_26899.jpg,c4,1,Distracted,img_26899.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_30584.jpg,c7,1,Distracted,img_30584.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_23872.jpg,c5,1,Distracted,img_23872.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_53815.jpg,c4,1,Distracted,img_53815.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_23408.jpg,c4,1,Distracted,img_23408.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_47643.jpg,c5,1,Distracted,img_47643.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_24256.jpg,c6,1,Distracted,img_24256.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_84246.jpg,c3,1,Distracted,img_84246.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_20748.jpg,c3,1,Distracted,img_20748.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_53765.jpg,c9,1,Distracted,img_53765.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_37234.jpg,c0,0,Attentive,img_37234.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_8510.jpg,c3,1,Distracted,img_8510.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_41406.jpg,c7,1,Distracted,img_41406.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_61136.jpg,c3,1,Distracted,img_61136.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_78785.jpg,c1,1,Distracted,img_78785.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_1323.jpg,c3,1,Distracted,img_1323.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_18149.jpg,c0,0,Attentive,img_18149.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_91509.jpg,c2,1,Distracted,img_91509.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_39144.jpg,c9,1,Distracted,img_39144.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_25851.jpg,c6,1,Distracted,img_25851.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_95639.jpg,c5,1,Distracted,img_95639.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_40865.jpg,c0,0,Attentive,img_40865.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_42216.jpg,c6,1,Distracted,img_42216.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_27568.jpg,c0,0,Attentive,img_27568.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_27991.jpg,c8,1,Distracted,img_27991.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_100565.jpg,c6,1,Distracted,img_100565.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_95862.jpg,c0,0,Attentive,img_95862.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_82337.jpg,c7,1,Distracted,img_82337.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_21356.jpg,c2,1,Distracted,img_21356.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_92151.jpg,c8,1,Distracted,img_92151.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_18831.jpg,c1,1,Distracted,img_18831.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_95735.jpg,c0,0,Attentive,img_95735.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_95598.jpg,c5,1,Distracted,img_95598.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_47311.jpg,c2,1,Distracted,img_47311.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_94598.jpg,c2,1,Distracted,img_94598.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_90985.jpg,c6,1,Distracted,img_90985.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_6133.jpg,c3,1,Distracted,img_6133.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_52960.jpg,c1,1,Distracted,img_52960.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_28983.jpg,c2,1,Distracted,img_28983.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_34109.jpg,c8,1,Distracted,img_34109.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_65005.jpg,c3,1,Distracted,img_65005.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_40342.jpg,c3,1,Distracted,img_40342.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_25157.jpg,c5,1,Distracted,img_25157.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_62022.jpg,c2,1,Distracted,img_62022.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_81866.jpg,c7,1,Distracted,img_81866.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_25862.jpg,c8,1,Distracted,img_25862.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_72817.jpg,c1,1,Distracted,img_72817.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_94048.jpg,c0,0,Attentive,img_94048.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_46373.jpg,c1,1,Distracted,img_46373.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_55236.jpg,c2,1,Distracted,img_55236.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_89677.jpg,c5,1,Distracted,img_89677.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_1783.jpg,c3,1,Distracted,img_1783.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_8319.jpg,c0,0,Attentive,img_8319.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_50182.jpg,c8,1,Distracted,img_50182.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_30431.jpg,c3,1,Distracted,img_30431.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_85550.jpg,c4,1,Distracted,img_85550.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_65081.jpg,c1,1,Distracted,img_65081.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_65552.jpg,c9,1,Distracted,img_65552.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_31196.jpg,c5,1,Distracted,img_31196.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_31997.jpg,c0,0,Attentive,img_31997.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_99811.jpg,c4,1,Distracted,img_99811.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_84833.jpg,c7,1,Distracted,img_84833.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_26100.jpg,c1,1,Distracted,img_26100.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_84273.jpg,c2,1,Distracted,img_84273.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_51696.jpg,c4,1,Distracted,img_51696.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_78217.jpg,c9,1,Distracted,img_78217.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_60171.jpg,c2,1,Distracted,img_60171.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_74133.jpg,c8,1,Distracted,img_74133.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_81511.jpg,c2,1,Distracted,img_81511.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_74020.jpg,c2,1,Distracted,img_74020.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_13240.jpg,c3,1,Distracted,img_13240.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_83970.jpg,c2,1,Distracted,img_83970.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_66522.jpg,c5,1,Distracted,img_66522.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_61624.jpg,c3,1,Distracted,img_61624.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_94273.jpg,c7,1,Distracted,img_94273.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_59045.jpg,c4,1,Distracted,img_59045.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_76632.jpg,c1,1,Distracted,img_76632.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_922.jpg,c8,1,Distracted,img_922.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_84905.jpg,c0,0,Attentive,img_84905.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_43148.jpg,c0,0,Attentive,img_43148.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_2975.jpg,c1,1,Distracted,img_2975.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_60355.jpg,c0,0,Attentive,img_60355.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_30740.jpg,c0,0,Attentive,img_30740.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_5545.jpg,c1,1,Distracted,img_5545.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_56491.jpg,c1,1,Distracted,img_56491.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_383.jpg,c5,1,Distracted,img_383.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_34658.jpg,c2,1,Distracted,img_34658.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_17132.jpg,c7,1,Distracted,img_17132.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_33297.jpg,c6,1,Distracted,img_33297.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_73007.jpg,c2,1,Distracted,img_73007.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_34791.jpg,c2,1,Distracted,img_34791.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_924.jpg,c1,1,Distracted,img_924.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_51145.jpg,c9,1,Distracted,img_51145.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_5869.jpg,c0,0,Attentive,img_5869.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_64670.jpg,c4,1,Distracted,img_64670.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_42325.jpg,c9,1,Distracted,img_42325.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_57215.jpg,c0,0,Attentive,img_57215.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_38880.jpg,c4,1,Distracted,img_38880.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_36769.jpg,c1,1,Distracted,img_36769.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_97072.jpg,c0,0,Attentive,img_97072.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_19215.jpg,c3,1,Distracted,img_19215.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_64052.jpg,c2,1,Distracted,img_64052.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_92338.jpg,c6,1,Distracted,img_92338.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_101741.jpg,c3,1,Distracted,img_101741.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_58723.jpg,c3,1,Distracted,img_58723.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_96015.jpg,c7,1,Distracted,img_96015.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_99346.jpg,c5,1,Distracted,img_99346.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_22029.jpg,c0,0,Attentive,img_22029.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_21995.jpg,c5,1,Distracted,img_21995.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_32211.jpg,c8,1,Distracted,img_32211.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_23158.jpg,c0,0,Attentive,img_23158.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_15032.jpg,c3,1,Distracted,img_15032.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_45737.jpg,c4,1,Distracted,img_45737.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_22738.jpg,c4,1,Distracted,img_22738.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_34373.jpg,c5,1,Distracted,img_34373.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_18390.jpg,c3,1,Distracted,img_18390.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_79199.jpg,c4,1,Distracted,img_79199.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_65542.jpg,c7,1,Distracted,img_65542.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_66790.jpg,c1,1,Distracted,img_66790.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_13063.jpg,c0,0,Attentive,img_13063.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_80621.jpg,c0,0,Attentive,img_80621.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_23922.jpg,c2,1,Distracted,img_23922.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_85141.jpg,c5,1,Distracted,img_85141.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_49134.jpg,c1,1,Distracted,img_49134.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_11472.jpg,c8,1,Distracted,img_11472.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_61568.jpg,c0,0,Attentive,img_61568.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_102138.jpg,c6,1,Distracted,img_102138.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_96409.jpg,c6,1,Distracted,img_96409.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_93610.jpg,c5,1,Distracted,img_93610.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_85910.jpg,c6,1,Distracted,img_85910.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_75564.jpg,c0,0,Attentive,img_75564.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_36499.jpg,c0,0,Attentive,img_36499.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_23950.jpg,c7,1,Distracted,img_23950.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_5137.jpg,c3,1,Distracted,img_5137.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_98787.jpg,c1,1,Distracted,img_98787.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_74566.jpg,c4,1,Distracted,img_74566.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_60343.jpg,c3,1,Distracted,img_60343.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_61495.jpg,c4,1,Distracted,img_61495.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c7/img_42214.jpg,c7,1,Distracted,img_42214.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_18880.jpg,c4,1,Distracted,img_18880.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c8/img_96819.jpg,c8,1,Distracted,img_96819.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_80143.jpg,c6,1,Distracted,img_80143.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_61320.jpg,c1,1,Distracted,img_61320.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_43423.jpg,c9,1,Distracted,img_43423.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_28598.jpg,c2,1,Distracted,img_28598.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c0/img_71078.jpg,c0,0,Attentive,img_71078.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c9/img_47320.jpg,c9,1,Distracted,img_47320.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_68641.jpg,c2,1,Distracted,img_68641.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_27880.jpg,c5,1,Distracted,img_27880.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_82733.jpg,c5,1,Distracted,img_82733.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_99762.jpg,c4,1,Distracted,img_99762.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c4/img_21842.jpg,c4,1,Distracted,img_21842.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c1/img_60231.jpg,c1,1,Distracted,img_60231.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_60352.jpg,c3,1,Distracted,img_60352.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c6/img_75389.jpg,c6,1,Distracted,img_75389.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c5/img_3442.jpg,c5,1,Distracted,img_3442.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c2/img_88896.jpg,c2,1,Distracted,img_88896.jpg
/Users/prahaas/Downloads/Focus Drive Lstm model /data/raw/imgs/train/c3/img_20543.jpg,c3,1,Distracted,img_20543.jpg
